,amount_yr0,count,percentage
12940,608.21,1,4.1078558635534596e-06
12941,99.8,1,4.1078558635534596e-06
12942,14.73,1,4.1078558635534596e-06
12943,1285.34,1,4.1078558635534596e-06
12944,389.11,1,4.1078558635534596e-06
12945,126.8,1,4.1078558635534596e-06
12946,856.11,1,4.1078558635534596e-06
12947,301.01,1,4.1078558635534596e-06
12948,246.41,1,4.1078558635534596e-06
12949,515.36,1,4.1078558635534596e-06
12950,262.89,1,4.1078558635534596e-06
12951,113.09,1,4.1078558635534596e-06
12952,108.11,1,4.1078558635534596e-06
12953,3910.91,1,4.1078558635534596e-06
12954,187.69,1,4.1078558635534596e-06
12955,134.55,1,4.1078558635534596e-06
12956,1485.51,1,4.1078558635534596e-06
12957,501.96,1,4.1078558635534596e-06
12958,2287.35,1,4.1078558635534596e-06
12959,500.28,1,4.1078558635534596e-06
12960,462.64,1,4.1078558635534596e-06
12961,584.25,1,4.1078558635534596e-06
12962,563.34,1,4.1078558635534596e-06
12963,71.08,1,4.1078558635534596e-06
12964,28.74,1,4.1078558635534596e-06
12965,274.54,1,4.1078558635534596e-06
12966,1101.84,1,4.1078558635534596e-06
12967,421.16,1,4.1078558635534596e-06
12968,3667.64,1,4.1078558635534596e-06
12969,412.67,1,4.1078558635534596e-06
12970,400.22,1,4.1078558635534596e-06
12971,231.24,1,4.1078558635534596e-06
12972,107.56,1,4.1078558635534596e-06
12973,484.55,1,4.1078558635534596e-06
12974,398.9,1,4.1078558635534596e-06
12975,927.11,1,4.1078558635534596e-06
12976,1046.88,1,4.1078558635534596e-06
12977,941.88,1,4.1078558635534596e-06
12978,53.6,1,4.1078558635534596e-06
12979,726.87,1,4.1078558635534596e-06
12980,371.17,1,4.1078558635534596e-06
12981,65.89,1,4.1078558635534596e-06
12982,120.86,1,4.1078558635534596e-06
12983,840.75,1,4.1078558635534596e-06
12984,133.5,1,4.1078558635534596e-06
12985,1504.61,1,4.1078558635534596e-06
12986,2380.33,1,4.1078558635534596e-06
12987,8.09,1,4.1078558635534596e-06
12988,549.58,1,4.1078558635534596e-06
12989,126.68,1,4.1078558635534596e-06
12990,550.42,1,4.1078558635534596e-06
12991,1162.27,1,4.1078558635534596e-06
12992,308.7,1,4.1078558635534596e-06
12993,439.16,1,4.1078558635534596e-06
12994,919.59,1,4.1078558635534596e-06
12995,425.51,1,4.1078558635534596e-06
12996,24.03,1,4.1078558635534596e-06
12997,430.49,1,4.1078558635534596e-06
12998,1434.48,1,4.1078558635534596e-06
12999,1832.07,1,4.1078558635534596e-06
13000,369.2,1,4.1078558635534596e-06
13001,1100.09,1,4.1078558635534596e-06
13002,108.81,1,4.1078558635534596e-06
13003,644.94,1,4.1078558635534596e-06
13004,662.52,1,4.1078558635534596e-06
13005,229.15,1,4.1078558635534596e-06
13006,77.72,1,4.1078558635534596e-06
13007,327.07,1,4.1078558635534596e-06
13008,432.25,1,4.1078558635534596e-06
13009,1193.11,1,4.1078558635534596e-06
13010,165.96,1,4.1078558635534596e-06
13011,359.19,1,4.1078558635534596e-06
13012,2106.18,1,4.1078558635534596e-06
13013,538.95,1,4.1078558635534596e-06
13014,235.62,1,4.1078558635534596e-06
13015,657.04,1,4.1078558635534596e-06
13016,177.96,1,4.1078558635534596e-06
13017,427.77,1,4.1078558635534596e-06
13018,4.25,1,4.1078558635534596e-06
13019,376.09,1,4.1078558635534596e-06
13020,55.94,1,4.1078558635534596e-06
13021,123.02,1,4.1078558635534596e-06
13022,460.43,1,4.1078558635534596e-06
13023,50.43,1,4.1078558635534596e-06
13024,461.57,1,4.1078558635534596e-06
13025,649.81,1,4.1078558635534596e-06
13026,261.14,1,4.1078558635534596e-06
13027,1684.5,1,4.1078558635534596e-06
13028,1031.0,1,4.1078558635534596e-06
13029,4660.45,1,4.1078558635534596e-06
13030,284.68,1,4.1078558635534596e-06
13031,1367.06,1,4.1078558635534596e-06
13032,765.32,1,4.1078558635534596e-06
13033,201.77,1,4.1078558635534596e-06
13034,1097.84,1,4.1078558635534596e-06
13035,918.91,1,4.1078558635534596e-06
13036,102.42,1,4.1078558635534596e-06
13037,661.09,1,4.1078558635534596e-06
13038,106.19,1,4.1078558635534596e-06
13039,406.48,1,4.1078558635534596e-06
13040,853.99,1,4.1078558635534596e-06
13041,59.78,1,4.1078558635534596e-06
13042,79.76,1,4.1078558635534596e-06
13043,2866.52,1,4.1078558635534596e-06
13044,222.31,1,4.1078558635534596e-06
13045,396.1,1,4.1078558635534596e-06
13046,272.45,1,4.1078558635534596e-06
13047,70.14,1,4.1078558635534596e-06
13048,349.97,1,4.1078558635534596e-06
13049,441.17,1,4.1078558635534596e-06
13050,466.14,1,4.1078558635534596e-06
13051,415.32,1,4.1078558635534596e-06
13052,90.82,1,4.1078558635534596e-06
13053,283.58,1,4.1078558635534596e-06
13054,1010.68,1,4.1078558635534596e-06
13055,465.86,1,4.1078558635534596e-06
13056,145.79,1,4.1078558635534596e-06
13057,79.81,1,4.1078558635534596e-06
13058,289.76,1,4.1078558635534596e-06
13059,144.06,1,4.1078558635534596e-06
13060,736.9,1,4.1078558635534596e-06
13061,390.86,1,4.1078558635534596e-06
13062,2585.26,1,4.1078558635534596e-06
13063,411.2,1,4.1078558635534596e-06
13064,1094.64,1,4.1078558635534596e-06
13065,684.88,1,4.1078558635534596e-06
13066,817.78,1,4.1078558635534596e-06
13067,721.54,1,4.1078558635534596e-06
13068,460.04,1,4.1078558635534596e-06
13069,6.38,1,4.1078558635534596e-06
13070,174.72,1,4.1078558635534596e-06
13071,7149.57,1,4.1078558635534596e-06
13072,359.81,1,4.1078558635534596e-06
13073,1562.69,1,4.1078558635534596e-06
13074,902.94,1,4.1078558635534596e-06
13075,121.46,1,4.1078558635534596e-06
13076,376.25,1,4.1078558635534596e-06
13077,459.08,1,4.1078558635534596e-06
13078,1840.97,1,4.1078558635534596e-06
13079,270.93,1,4.1078558635534596e-06
13080,2562.61,1,4.1078558635534596e-06
13081,486.19,1,4.1078558635534596e-06
13082,760.46,1,4.1078558635534596e-06
13083,216.8,1,4.1078558635534596e-06
13084,376.91,1,4.1078558635534596e-06
13085,505.09,1,4.1078558635534596e-06
13086,111.63,1,4.1078558635534596e-06
13087,2172.95,1,4.1078558635534596e-06
13088,317.68,1,4.1078558635534596e-06
13089,100.31,1,4.1078558635534596e-06
13090,47.2,1,4.1078558635534596e-06
13091,419.63,1,4.1078558635534596e-06
13092,1665.48,1,4.1078558635534596e-06
13093,1166.77,1,4.1078558635534596e-06
13094,28.17,1,4.1078558635534596e-06
13095,1625.97,1,4.1078558635534596e-06
13096,1507.68,1,4.1078558635534596e-06
13097,193.46,1,4.1078558635534596e-06
13098,576.49,1,4.1078558635534596e-06
13099,1292.13,1,4.1078558635534596e-06
13100,58.9,1,4.1078558635534596e-06
13101,58.85,1,4.1078558635534596e-06
13102,1775.0,1,4.1078558635534596e-06
13103,7941.95,1,4.1078558635534596e-06
13104,1907.69,1,4.1078558635534596e-06
13105,1584.15,1,4.1078558635534596e-06
13106,63.35,1,4.1078558635534596e-06
13107,221.55,1,4.1078558635534596e-06
13108,28.33,1,4.1078558635534596e-06
13109,398.69,1,4.1078558635534596e-06
13110,3370.0,1,4.1078558635534596e-06
13111,3852.84,1,4.1078558635534596e-06
13112,1301.16,1,4.1078558635534596e-06
13113,570.39,1,4.1078558635534596e-06
13114,117.41,1,4.1078558635534596e-06
13115,342.36,1,4.1078558635534596e-06
13116,344.6,1,4.1078558635534596e-06
13117,3696.84,1,4.1078558635534596e-06
13118,1185.39,1,4.1078558635534596e-06
13119,159.51,1,4.1078558635534596e-06
13120,330.19,1,4.1078558635534596e-06
13121,96.04,1,4.1078558635534596e-06
13122,297.69,1,4.1078558635534596e-06
13123,540.05,1,4.1078558635534596e-06
13124,795.95,1,4.1078558635534596e-06
13125,209.19,1,4.1078558635534596e-06
13126,4684.75,1,4.1078558635534596e-06
13127,306.5,1,4.1078558635534596e-06
13128,396.68,1,4.1078558635534596e-06
13129,33.24,1,4.1078558635534596e-06
13130,1874.0,1,4.1078558635534596e-06
13131,528.16,1,4.1078558635534596e-06
13132,152.49,1,4.1078558635534596e-06
13133,75.31,1,4.1078558635534596e-06
13134,418.13,1,4.1078558635534596e-06
13135,289.87,1,4.1078558635534596e-06
13136,995.4,1,4.1078558635534596e-06
13137,248.15,1,4.1078558635534596e-06
13138,477.8,1,4.1078558635534596e-06
13139,99.47,1,4.1078558635534596e-06
13140,325.03,1,4.1078558635534596e-06
13141,687.72,1,4.1078558635534596e-06
13142,73.05,1,4.1078558635534596e-06
13143,329.73,1,4.1078558635534596e-06
13144,782.67,1,4.1078558635534596e-06
13145,226.33,1,4.1078558635534596e-06
13146,76.7,1,4.1078558635534596e-06
13147,226.67,1,4.1078558635534596e-06
13148,1323.57,1,4.1078558635534596e-06
13149,323.11,1,4.1078558635534596e-06
13150,7.11,1,4.1078558635534596e-06
13151,53.58,1,4.1078558635534596e-06
13152,421.12,1,4.1078558635534596e-06
13153,138.45,1,4.1078558635534596e-06
13154,528.89,1,4.1078558635534596e-06
13155,768.0,1,4.1078558635534596e-06
13156,422.88,1,4.1078558635534596e-06
13157,190.82,1,4.1078558635534596e-06
13158,429.56,1,4.1078558635534596e-06
13159,320.38,1,4.1078558635534596e-06
13160,1504.79,1,4.1078558635534596e-06
13161,1004.0,1,4.1078558635534596e-06
13162,6000.0,1,4.1078558635534596e-06
13163,247.96,1,4.1078558635534596e-06
13164,27709.22,1,4.1078558635534596e-06
13165,536.45,1,4.1078558635534596e-06
13166,551.33,1,4.1078558635534596e-06
13167,592.82,1,4.1078558635534596e-06
13168,109.33,1,4.1078558635534596e-06
13169,13582.87,1,4.1078558635534596e-06
13170,1404.1,1,4.1078558635534596e-06
13171,161.59,1,4.1078558635534596e-06
13172,951.7,1,4.1078558635534596e-06
13173,341.89,1,4.1078558635534596e-06
13174,139.36,1,4.1078558635534596e-06
13175,1878.32,1,4.1078558635534596e-06
13176,2361.0,1,4.1078558635534596e-06
13177,144.35,1,4.1078558635534596e-06
13178,117.18,1,4.1078558635534596e-06
13179,1919.22,1,4.1078558635534596e-06
13180,452.78,1,4.1078558635534596e-06
13181,323.22,1,4.1078558635534596e-06
13182,459.33,1,4.1078558635534596e-06
13183,330.67,1,4.1078558635534596e-06
13184,606.23,1,4.1078558635534596e-06
13185,217.27,1,4.1078558635534596e-06
13186,89.89,1,4.1078558635534596e-06
13187,718.02,1,4.1078558635534596e-06
13188,297.59,1,4.1078558635534596e-06
13189,242.4,1,4.1078558635534596e-06
13190,183.01,1,4.1078558635534596e-06
13191,296.31,1,4.1078558635534596e-06
13192,412.57,1,4.1078558635534596e-06
13193,285.43,1,4.1078558635534596e-06
13194,243.68,1,4.1078558635534596e-06
13195,402.29,1,4.1078558635534596e-06
13196,371.13,1,4.1078558635534596e-06
13197,650.31,1,4.1078558635534596e-06
13198,1446.98,1,4.1078558635534596e-06
13199,261.27,1,4.1078558635534596e-06
13200,105.12,1,4.1078558635534596e-06
13201,605.98,1,4.1078558635534596e-06
13202,398.15,1,4.1078558635534596e-06
13203,176.99,1,4.1078558635534596e-06
13204,151.33,1,4.1078558635534596e-06
13205,106.88,1,4.1078558635534596e-06
13206,4566.13,1,4.1078558635534596e-06
13207,510.55,1,4.1078558635534596e-06
13208,3126.38,1,4.1078558635534596e-06
13209,200.46,1,4.1078558635534596e-06
13210,65.66,1,4.1078558635534596e-06
13211,357.94,1,4.1078558635534596e-06
13212,484.06,1,4.1078558635534596e-06
13213,411.99,1,4.1078558635534596e-06
13214,477.85,1,4.1078558635534596e-06
13215,491.19,1,4.1078558635534596e-06
13216,3320.93,1,4.1078558635534596e-06
13217,923.74,1,4.1078558635534596e-06
13218,1190.58,1,4.1078558635534596e-06
13219,1000.18,1,4.1078558635534596e-06
13220,1088.53,1,4.1078558635534596e-06
13221,281.92,1,4.1078558635534596e-06
13222,108.88,1,4.1078558635534596e-06
13223,258.12,1,4.1078558635534596e-06
13224,426.3,1,4.1078558635534596e-06
13225,2905.27,1,4.1078558635534596e-06
13226,350.15,1,4.1078558635534596e-06
13227,57.51,1,4.1078558635534596e-06
13228,27.78,1,4.1078558635534596e-06
13229,122.31,1,4.1078558635534596e-06
13230,1173.21,1,4.1078558635534596e-06
13231,430.63,1,4.1078558635534596e-06
13232,510.99,1,4.1078558635534596e-06
13233,565.41,1,4.1078558635534596e-06
13234,2.34,1,4.1078558635534596e-06
13235,120.4,1,4.1078558635534596e-06
13236,1073.1,1,4.1078558635534596e-06
13237,1098.91,1,4.1078558635534596e-06
13238,81.56,1,4.1078558635534596e-06
13239,146.47,1,4.1078558635534596e-06
13240,3458.56,1,4.1078558635534596e-06
13241,1003.0,1,4.1078558635534596e-06
13242,425.79,1,4.1078558635534596e-06
13243,1155.44,1,4.1078558635534596e-06
13244,546.16,1,4.1078558635534596e-06
13245,16277.6,1,4.1078558635534596e-06
13246,215.6,1,4.1078558635534596e-06
13247,1035.85,1,4.1078558635534596e-06
13248,213.63,1,4.1078558635534596e-06
13249,13.09,1,4.1078558635534596e-06
13250,640.3,1,4.1078558635534596e-06
13251,545.84,1,4.1078558635534596e-06
13252,269.18,1,4.1078558635534596e-06
13253,800.39,1,4.1078558635534596e-06
13254,274.21,1,4.1078558635534596e-06
13255,86.16,1,4.1078558635534596e-06
13256,345.14,1,4.1078558635534596e-06
13257,390.19,1,4.1078558635534596e-06
13258,98.71,1,4.1078558635534596e-06
13259,317.69,1,4.1078558635534596e-06
13260,516.79,1,4.1078558635534596e-06
13261,1225.14,1,4.1078558635534596e-06
13262,161.16,1,4.1078558635534596e-06
13263,3395.5,1,4.1078558635534596e-06
13264,487.5,1,4.1078558635534596e-06
13265,161.84,1,4.1078558635534596e-06
13266,1000.43,1,4.1078558635534596e-06
13267,54329.0,1,4.1078558635534596e-06
13268,4434.48,1,4.1078558635534596e-06
13269,32.28,1,4.1078558635534596e-06
13270,2199.49,1,4.1078558635534596e-06
13271,466.66,1,4.1078558635534596e-06
13272,1174.79,1,4.1078558635534596e-06
13273,30.05,1,4.1078558635534596e-06
13274,450.29,1,4.1078558635534596e-06
13275,201.56,1,4.1078558635534596e-06
13276,1923.17,1,4.1078558635534596e-06
13277,96.16,1,4.1078558635534596e-06
13278,333.43,1,4.1078558635534596e-06
13279,9293.18,1,4.1078558635534596e-06
13280,436.52,1,4.1078558635534596e-06
13281,1001.75,1,4.1078558635534596e-06
13282,554.28,1,4.1078558635534596e-06
13283,805.69,1,4.1078558635534596e-06
13284,572.8,1,4.1078558635534596e-06
13285,257.35,1,4.1078558635534596e-06
13286,1029.65,1,4.1078558635534596e-06
13287,193.28,1,4.1078558635534596e-06
13288,104.16,1,4.1078558635534596e-06
13289,1185.5,1,4.1078558635534596e-06
13290,281.3,1,4.1078558635534596e-06
13291,272.07,1,4.1078558635534596e-06
13292,547.86,1,4.1078558635534596e-06
13293,573.58,1,4.1078558635534596e-06
13294,173.05,1,4.1078558635534596e-06
13295,138.35,1,4.1078558635534596e-06
13296,290.26,1,4.1078558635534596e-06
13297,652.41,1,4.1078558635534596e-06
13298,8287.51,1,4.1078558635534596e-06
13299,146.2,1,4.1078558635534596e-06
13300,6051.2,1,4.1078558635534596e-06
13301,431.38,1,4.1078558635534596e-06
13302,1161.96,1,4.1078558635534596e-06
13303,726.13,1,4.1078558635534596e-06
13304,221.74,1,4.1078558635534596e-06
13305,740.01,1,4.1078558635534596e-06
13306,739.99,1,4.1078558635534596e-06
13307,579.15,1,4.1078558635534596e-06
13308,632.29,1,4.1078558635534596e-06
13309,429.99,1,4.1078558635534596e-06
13310,969.13,1,4.1078558635534596e-06
13311,1076.6,1,4.1078558635534596e-06
13312,4333.6,1,4.1078558635534596e-06
13313,706.76,1,4.1078558635534596e-06
13314,226836.57,1,4.1078558635534596e-06
13315,2782.87,1,4.1078558635534596e-06
13316,18.14,1,4.1078558635534596e-06
13317,261.65,1,4.1078558635534596e-06
13318,204.88,1,4.1078558635534596e-06
13319,112.67,1,4.1078558635534596e-06
13320,650.52,1,4.1078558635534596e-06
13321,1313.43,1,4.1078558635534596e-06
13322,806.44,1,4.1078558635534596e-06
13323,158.48,1,4.1078558635534596e-06
13324,61.61,1,4.1078558635534596e-06
13325,728.13,1,4.1078558635534596e-06
13326,139.78,1,4.1078558635534596e-06
13327,213.64,1,4.1078558635534596e-06
13328,77.41,1,4.1078558635534596e-06
13329,139.2,1,4.1078558635534596e-06
13330,852.02,1,4.1078558635534596e-06
13331,652.31,1,4.1078558635534596e-06
13332,272.71,1,4.1078558635534596e-06
13333,417.13,1,4.1078558635534596e-06
13334,290.87,1,4.1078558635534596e-06
13335,741.4,1,4.1078558635534596e-06
13336,18.36,1,4.1078558635534596e-06
13337,5150.52,1,4.1078558635534596e-06
13338,517.52,1,4.1078558635534596e-06
13339,143.66,1,4.1078558635534596e-06
13340,21.73,1,4.1078558635534596e-06
13341,4051.03,1,4.1078558635534596e-06
13342,1245.74,1,4.1078558635534596e-06
13343,1083.65,1,4.1078558635534596e-06
13344,519.9,1,4.1078558635534596e-06
13345,511.99,1,4.1078558635534596e-06
13346,155.22,1,4.1078558635534596e-06
13347,765.52,1,4.1078558635534596e-06
13348,222.32,1,4.1078558635534596e-06
13349,847.75,1,4.1078558635534596e-06
13350,285.48,1,4.1078558635534596e-06
13351,132.27,1,4.1078558635534596e-06
13352,629.64,1,4.1078558635534596e-06
13353,341.58,1,4.1078558635534596e-06
13354,137.86,1,4.1078558635534596e-06
13355,236.95,1,4.1078558635534596e-06
13356,305.57,1,4.1078558635534596e-06
13357,2017.36,1,4.1078558635534596e-06
13358,624.23,1,4.1078558635534596e-06
13359,1817.07,1,4.1078558635534596e-06
13360,109.01,1,4.1078558635534596e-06
13361,1035.35,1,4.1078558635534596e-06
13362,2293.57,1,4.1078558635534596e-06
13363,248.28,1,4.1078558635534596e-06
13364,248.72,1,4.1078558635534596e-06
13365,435.82,1,4.1078558635534596e-06
13366,390.11,1,4.1078558635534596e-06
13367,557.86,1,4.1078558635534596e-06
13368,78.25,1,4.1078558635534596e-06
13369,272.32,1,4.1078558635534596e-06
13370,1213.5,1,4.1078558635534596e-06
13371,80.44,1,4.1078558635534596e-06
13372,1231.83,1,4.1078558635534596e-06
13373,1891.06,1,4.1078558635534596e-06
13374,573.08,1,4.1078558635534596e-06
13375,207.73,1,4.1078558635534596e-06
13376,20882.87,1,4.1078558635534596e-06
13377,613.7,1,4.1078558635534596e-06
13378,562.84,1,4.1078558635534596e-06
13379,409.79,1,4.1078558635534596e-06
13380,261.89,1,4.1078558635534596e-06
13381,1.75,1,4.1078558635534596e-06
13382,902.36,1,4.1078558635534596e-06
13383,475.11,1,4.1078558635534596e-06
13384,444.65,1,4.1078558635534596e-06
13385,28.25,1,4.1078558635534596e-06
13386,214.36,1,4.1078558635534596e-06
13387,455.67,1,4.1078558635534596e-06
13388,746.96,1,4.1078558635534596e-06
13389,90.86,1,4.1078558635534596e-06
13390,1952.95,1,4.1078558635534596e-06
13391,517.55,1,4.1078558635534596e-06
13392,747.32,1,4.1078558635534596e-06
13393,1000.68,1,4.1078558635534596e-06
13394,1246.01,1,4.1078558635534596e-06
13395,316.23,1,4.1078558635534596e-06
13396,42.62,1,4.1078558635534596e-06
13397,408.21,1,4.1078558635534596e-06
13398,595.5,1,4.1078558635534596e-06
13399,337.09,1,4.1078558635534596e-06
13400,327.44,1,4.1078558635534596e-06
13401,20.41,1,4.1078558635534596e-06
13402,56.56,1,4.1078558635534596e-06
13403,1304.9,1,4.1078558635534596e-06
13404,61.11,1,4.1078558635534596e-06
13405,622.08,1,4.1078558635534596e-06
13406,9661.09,1,4.1078558635534596e-06
13407,286.29,1,4.1078558635534596e-06
13408,658.31,1,4.1078558635534596e-06
13409,245.42,1,4.1078558635534596e-06
13410,351.64,1,4.1078558635534596e-06
13411,397.25,1,4.1078558635534596e-06
13412,257.85,1,4.1078558635534596e-06
13413,497.08,1,4.1078558635534596e-06
13414,309.28,1,4.1078558635534596e-06
13415,48.3,1,4.1078558635534596e-06
13416,88.11,1,4.1078558635534596e-06
13417,666.61,1,4.1078558635534596e-06
13418,474.94,1,4.1078558635534596e-06
13419,48.2,1,4.1078558635534596e-06
13420,517.98,1,4.1078558635534596e-06
13421,870.29,1,4.1078558635534596e-06
13422,496.92,1,4.1078558635534596e-06
13423,181.21,1,4.1078558635534596e-06
13424,849.75,1,4.1078558635534596e-06
13425,131.93,1,4.1078558635534596e-06
13426,60.93,1,4.1078558635534596e-06
13427,516.05,1,4.1078558635534596e-06
13428,97.13,1,4.1078558635534596e-06
13429,1450.4,1,4.1078558635534596e-06
13430,765.73,1,4.1078558635534596e-06
13431,1002.82,1,4.1078558635534596e-06
13432,543.52,1,4.1078558635534596e-06
13433,607.4,1,4.1078558635534596e-06
13434,193.93,1,4.1078558635534596e-06
13435,369.47,1,4.1078558635534596e-06
13436,274.97,1,4.1078558635534596e-06
13437,1480.77,1,4.1078558635534596e-06
13438,602.54,1,4.1078558635534596e-06
13439,302.13,1,4.1078558635534596e-06
13440,190.85,1,4.1078558635534596e-06
13441,1508.71,1,4.1078558635534596e-06
13442,797.51,1,4.1078558635534596e-06
13443,143.02,1,4.1078558635534596e-06
13444,399.02,1,4.1078558635534596e-06
13445,181.79,1,4.1078558635534596e-06
13446,497.83,1,4.1078558635534596e-06
13447,2534.84,1,4.1078558635534596e-06
13448,557.61,1,4.1078558635534596e-06
13449,758.8,1,4.1078558635534596e-06
13450,228.39,1,4.1078558635534596e-06
13451,231.61,1,4.1078558635534596e-06
13452,62.27,1,4.1078558635534596e-06
13453,62.48,1,4.1078558635534596e-06
13454,654.66,1,4.1078558635534596e-06
13455,454.67,1,4.1078558635534596e-06
13456,122.61,1,4.1078558635534596e-06
13457,491.56,1,4.1078558635534596e-06
13458,595.51,1,4.1078558635534596e-06
13459,4800.42,1,4.1078558635534596e-06
13460,860.01,1,4.1078558635534596e-06
13461,186.33,1,4.1078558635534596e-06
13462,501.34,1,4.1078558635534596e-06
13463,1093.53,1,4.1078558635534596e-06
13464,434.77,1,4.1078558635534596e-06
13465,237.96,1,4.1078558635534596e-06
13466,108.77,1,4.1078558635534596e-06
13467,958.48,1,4.1078558635534596e-06
13468,499.25,1,4.1078558635534596e-06
13469,428.12,1,4.1078558635534596e-06
13470,1215.77,1,4.1078558635534596e-06
13471,11.21,1,4.1078558635534596e-06
13472,346.11,1,4.1078558635534596e-06
13473,1192.98,1,4.1078558635534596e-06
13474,2038.3,1,4.1078558635534596e-06
13475,389.2,1,4.1078558635534596e-06
13476,35.14,1,4.1078558635534596e-06
13477,513.14,1,4.1078558635534596e-06
13478,1969.01,1,4.1078558635534596e-06
13479,500.96,1,4.1078558635534596e-06
13480,1675.71,1,4.1078558635534596e-06
13481,36.85,1,4.1078558635534596e-06
13482,1449.99,1,4.1078558635534596e-06
13483,5.52,1,4.1078558635534596e-06
13484,589.6,1,4.1078558635534596e-06
13485,123.94,1,4.1078558635534596e-06
13486,1518.7,1,4.1078558635534596e-06
13487,73.72,1,4.1078558635534596e-06
13488,4.58,1,4.1078558635534596e-06
13489,397.89,1,4.1078558635534596e-06
13490,1490.89,1,4.1078558635534596e-06
13491,1093.78,1,4.1078558635534596e-06
13492,345.89,1,4.1078558635534596e-06
13493,980.62,1,4.1078558635534596e-06
13494,727.38,1,4.1078558635534596e-06
13495,1256.0,1,4.1078558635534596e-06
13496,1105.72,1,4.1078558635534596e-06
13497,2260.14,1,4.1078558635534596e-06
13498,307.27,1,4.1078558635534596e-06
13499,223.96,1,4.1078558635534596e-06
13500,316.73,1,4.1078558635534596e-06
13501,253.62,1,4.1078558635534596e-06
13502,151.19,1,4.1078558635534596e-06
13503,214.81,1,4.1078558635534596e-06
13504,381.95,1,4.1078558635534596e-06
13505,413.66,1,4.1078558635534596e-06
13506,699.6,1,4.1078558635534596e-06
13507,228.8,1,4.1078558635534596e-06
13508,434.01,1,4.1078558635534596e-06
13509,466.64,1,4.1078558635534596e-06
13510,593.25,1,4.1078558635534596e-06
13511,731.62,1,4.1078558635534596e-06
13512,208.15,1,4.1078558635534596e-06
13513,804.29,1,4.1078558635534596e-06
13514,400.82,1,4.1078558635534596e-06
13515,417.7,1,4.1078558635534596e-06
13516,642.16,1,4.1078558635534596e-06
13517,1240.24,1,4.1078558635534596e-06
13518,746.32,1,4.1078558635534596e-06
13519,176.25,1,4.1078558635534596e-06
13520,347.32,1,4.1078558635534596e-06
13521,4824.67,1,4.1078558635534596e-06
13522,546.11,1,4.1078558635534596e-06
13523,498.91,1,4.1078558635534596e-06
13524,1229.33,1,4.1078558635534596e-06
13525,344.39,1,4.1078558635534596e-06
13526,695.22,1,4.1078558635534596e-06
13527,785.44,1,4.1078558635534596e-06
13528,10.29,1,4.1078558635534596e-06
13529,1400.35,1,4.1078558635534596e-06
13530,1805.4,1,4.1078558635534596e-06
13531,382.04,1,4.1078558635534596e-06
13532,455.17,1,4.1078558635534596e-06
13533,181.97,1,4.1078558635534596e-06
13534,245.03,1,4.1078558635534596e-06
13535,160.66,1,4.1078558635534596e-06
13536,127.65,1,4.1078558635534596e-06
13537,203.7,1,4.1078558635534596e-06
13538,460.38,1,4.1078558635534596e-06
13539,101.63,1,4.1078558635534596e-06
13540,2646.82,1,4.1078558635534596e-06
13541,695.47,1,4.1078558635534596e-06
13542,842.27,1,4.1078558635534596e-06
13543,228.18,1,4.1078558635534596e-06
13544,1033.85,1,4.1078558635534596e-06
13545,229.3,1,4.1078558635534596e-06
13546,10543.21,1,4.1078558635534596e-06
13547,230.78,1,4.1078558635534596e-06
13548,230.22,1,4.1078558635534596e-06
13549,96.56,1,4.1078558635534596e-06
13550,770.56,1,4.1078558635534596e-06
13551,178.26,1,4.1078558635534596e-06
13552,802.61,1,4.1078558635534596e-06
13553,623.38,1,4.1078558635534596e-06
13554,414.04,1,4.1078558635534596e-06
13555,173.93,1,4.1078558635534596e-06
13556,256.63,1,4.1078558635534596e-06
13557,267.58,1,4.1078558635534596e-06
13558,575.17,1,4.1078558635534596e-06
13559,718.24,1,4.1078558635534596e-06
13560,60.02,1,4.1078558635534596e-06
13561,2374.25,1,4.1078558635534596e-06
13562,326.58,1,4.1078558635534596e-06
13563,163.71,1,4.1078558635534596e-06
13564,348.36,1,4.1078558635534596e-06
13565,67.17,1,4.1078558635534596e-06
13566,296.59,1,4.1078558635534596e-06
13567,655.96,1,4.1078558635534596e-06
13568,1850.12,1,4.1078558635534596e-06
13569,1108.37,1,4.1078558635534596e-06
13570,560.17,1,4.1078558635534596e-06
13571,1829.62,1,4.1078558635534596e-06
13572,4651.09,1,4.1078558635534596e-06
13573,819.83,1,4.1078558635534596e-06
13574,146.63,1,4.1078558635534596e-06
13575,2182.81,1,4.1078558635534596e-06
13576,209.37,1,4.1078558635534596e-06
13577,1024.69,1,4.1078558635534596e-06
13578,96.6,1,4.1078558635534596e-06
13579,8.05,1,4.1078558635534596e-06
13580,184.2,1,4.1078558635534596e-06
13581,340.32,1,4.1078558635534596e-06
13582,480.98,1,4.1078558635534596e-06
13583,237.8,1,4.1078558635534596e-06
13584,2418.04,1,4.1078558635534596e-06
13585,495.02,1,4.1078558635534596e-06
13586,233.88,1,4.1078558635534596e-06
13587,11413.83,1,4.1078558635534596e-06
13588,307.98,1,4.1078558635534596e-06
13589,108.02,1,4.1078558635534596e-06
13590,137.63,1,4.1078558635534596e-06
13591,2254.0,1,4.1078558635534596e-06
13592,15.79,1,4.1078558635534596e-06
13593,81.26,1,4.1078558635534596e-06
13594,148.99,1,4.1078558635534596e-06
13595,292.88,1,4.1078558635534596e-06
13596,147.01,1,4.1078558635534596e-06
13597,2010.2,1,4.1078558635534596e-06
13598,281.04,1,4.1078558635534596e-06
