,id,date,amount
1326551,653773db94e92f8a6aba1c5084224f72,09-01-2016,99.0
1326589,b93581683c00946139e8152a152444c8,09-01-2016,20.0
1326616,636b35ce8f37685f63e567c8e7cfacc5,09-01-2016,25.0
1326625,c470454cdb103372f21e43e4d33053d7,09-01-2016,150.0
1326635,3455d7886aa88030ffcdf2e2e14201f5,09-01-2016,50.0
1326647,52d7019fe5f6ff1afdf3efd3baa09998,09-01-2016,50.0
1326693,2f7f64ec4c97b075cd8327b7f4f71160,09-01-2016,20.0
1326703,eebb402efe6e016e15208843555f2648,09-01-2016,25.0
1326738,929a8764be159a4be6bd386e0827479b,09-01-2016,50.0
1326747,2f88bb468cb8f46063a3b43254ddd383,09-01-2016,18.0
1326754,6d3aaf34cfad5ec9f38cb2b30cbc68ee,09-01-2016,25.0
1326764,03b69d06bacc9c14f36ed7940f5c5140,09-01-2016,10.0
1326772,bd48cd2994938c8c01b0c3fd9706860e,09-01-2016,50.0
1326795,c600d547ec7dd89c9b253c5251010c58,09-01-2016,50.0
1326832,c1ead1c0f032c8bf69293bec82b3cad0,09-01-2016,99.0
1326845,9de128124cc8cbc1196f49566a7f78ed,09-01-2016,25.0
1326897,4341aca4703999b1b183e920a593440e,09-01-2016,20.0
1326932,680747993d5ea50a647935b921f50ad3,09-01-2016,50.0
1326942,7fbc724123b3a86a4d50abad1539b598,09-01-2016,100.0
1326944,cbc92ba771c863c8897b07621aace35c,09-01-2016,60.0
1326974,f22e74b31f343af78d66a365e14d952c,09-01-2016,10.0
1327001,0237fe4d9c9301887682131836f01409,09-01-2016,100.0
1327014,57ec2394e8ef8373e64886043b2dd291,09-01-2016,100.0
1327016,6409a2ab42d7df41c5ea979e237f4202,09-01-2016,25.0
1327061,b19f91f902249074aa7df7f6f622d2fe,09-01-2016,145.94
1327064,520585b116ec2e55d36c9ed83e80d838,09-01-2016,10.0
1327083,67ac516894f4031fabd35e575ddb4088,09-01-2016,125.0
1327087,7c2522f6a3f3a74a7eb67e872d6d9c13,09-01-2016,101.05
1327094,afcfb401d4e7d9b3db4b09dabc2013a6,09-01-2016,50.0
1327097,54f9da1ae13428fd6f78ea43f6827a22,09-01-2016,25.0
1327123,f48642118e74951327f711c30b29598e,09-01-2016,50.0
1327129,a21e593949518a6ffbe2efe49fd35aeb,09-01-2016,25.0
1327145,d0f0b7e018f7593d02c9b44daa003a9f,09-01-2016,25.0
1327148,79d68a5b58dda1e959ef2305c8b86f62,09-01-2016,25.0
1327164,ed8f703c14985fc1846a82a286ca5d52,09-01-2016,100.0
1327183,21d15e8f5fb9f5645d0073c84ed91b34,09-01-2016,59.0
1327230,52cce99ecf842da70d166affa371f27c,09-01-2016,50.0
1327237,d9669a463ddb78c4cc61abee45f7ae75,09-01-2016,10.0
1327254,e598fbdbf88eb3406385e8cdabae5919,09-01-2016,100.0
1327257,5b2272559230ff494595e022d82cd779,09-01-2016,20.0
1327263,c043cf81f5f4c8538ec12c82e90f295b,09-01-2016,25.0
1327301,dfe0065c155f759e734f5fba9f8c2fc5,09-01-2016,175.0
1327347,1beef80d3c43e3c2487b960c10e2d28a,09-01-2016,20.0
1327356,fcaf378dfe8ff38a7deab10ce6fecb24,09-01-2016,197.36
1327384,161f22dd9a2fbd8134675335092efdac,09-01-2016,50.0
1327432,7e22baf8894140d2691bf905a34a59c0,09-01-2016,50.0
1327501,4920a1cf7d036f8500578c2f304d2251,09-01-2016,60.0
1327516,5dcb02579e67b368a83b8e4b4c323e3f,09-01-2016,20.0
1327519,cf87865ed911599a3122844177f919ca,09-01-2016,371.56
1327523,c080a6f03891376007397f2b5564461d,09-01-2016,25.0
1327599,4758d15c631c8eba3636bcf1906768ee,09-01-2016,10.0
1327645,1eb04d6d0aca14d20535758a08773914,09-01-2016,10.0
1327661,92662d86745dfc31c0b693a4f0a509ea,09-01-2016,10.0
1327664,f5ac9fc2c27b8d02ead7e2586c4d91eb,09-01-2016,2.0
1327674,6bb982d85e4cb8707bdc5feea265c834,09-01-2016,23.16
1327680,4fd51e74c0249176a4931f15f812234b,09-01-2016,200.0
1327742,952ca6556987ba1694f547436a38556d,09-01-2016,35.0
1327777,5399be251898410d780dbe64774bbb6b,09-01-2016,50.0
1327781,6662b7f3d35af0a9a92ebcc3615c632d,09-01-2016,25.0
1327789,f5e48d6c02319dadd645f0ec331aef0b,09-01-2016,98.32
1327793,4cf6b7fa39ab53429e152dcc344cf9b9,09-01-2016,20.0
1327813,546e59cb02bf24f32b279e3d0d33dfef,09-01-2016,50.0
1327825,6fb81a8d02a878d8a1186ca3b6313694,09-01-2016,75.0
1327910,637f74130d23a378fdbe9bf78c8ae7f3,09-01-2016,150.0
1327924,33f97f88828a7eb1adcffc389ebecddc,09-01-2016,50.0
1327933,534a82c0ad07889ebe78cd7b546ddb20,09-01-2016,25.0
1327949,cf1e45d32b4df05517820bfd52ba205f,09-01-2016,36.0
1327996,11045a80f398385364d91df4ef51196c,09-01-2016,25.0
1328009,9327d03181ed6c083e148df3ab3f1981,09-01-2016,75.0
1328066,ed155c62ae7cbdc3523e16a637e0f0d6,09-01-2016,25.0
1328071,4a8fe1b426d0513f88421b12717cc886,09-01-2016,25.0
1328089,47c8b683514ac16b799f19986b6bb1bb,09-01-2016,25.0
1328093,0eb42329c822171bbb88b403cc9a9b02,09-01-2016,25.0
1328100,6ca0c4c958fda09b5ccf9d16436e4569,09-01-2016,25.0
1328128,30631e5733a9af20663a619444ee728d,09-01-2016,100.0
1328132,2d838c13f830cb4bd026c27a3a15e12e,09-01-2016,20.0
1328141,b717092fb63b30b1f77e66ac6ca57a78,09-01-2016,500.0
1328150,c5ea65de6fd1943b52b0f2565a750c8c,09-01-2016,50.0
1328196,94572aa0aa842533ec167050242d98dd,09-01-2016,109.0
1328203,152501f705d3a7aa5302e0d579bcb245,09-01-2016,50.0
1328224,06f64ba3e9be09fdb6161e0d137342f4,09-01-2016,100.0
1328245,0c216dc2720d8aaefe4b3687fcdf8c58,09-01-2016,200.0
1328250,59d73d2697c38d60ce1e2ac49d9521a7,09-01-2016,20.0
1328259,fa5aceff3c68e24797197be5047288e9,09-01-2016,25.0
1328273,bc284547c9d4e405e3f32d7333fd3371,09-01-2016,50.0
1328275,ac97b724ea83103a77d8a065d6163a22,09-01-2016,500.0
1328304,21b72b4ad306ddf1a35af97945ed19aa,09-01-2016,50.0
1328305,9926cee51f04381618ef2416f85c4002,09-01-2016,100.0
1328306,07709759cffcf8551adcaf21db9d87ea,09-01-2016,50.0
1328340,f4016e03b0153d1d3c1757b245035a33,09-01-2016,112.28
1328372,121ec38a108d73ba01983801ef4e494f,09-01-2016,25.0
1328388,23860a98d3dc93b9f03566e499ebefaf,09-01-2016,25.0
1328459,92febf761abc4a2cd2394badbcec0295,09-01-2016,50.0
1328460,11f98fa26ac9ca92ad9f914f073fbf0d,09-01-2016,30.0
1328469,7eafc2d381f9b869fb99c33598e88a7c,09-01-2016,25.0
1328472,c4c02dde54f48a7248dbccc1ccb7737b,09-01-2016,56.0
1328600,f612403b3c99e301e3fe847fae2a6356,09-01-2016,50.0
1328628,5736e06d992ff82182d6e7ad873f889c,09-01-2016,175.0
1328665,18fdd1a1e9e90cf247a1b0e469848eea,09-01-2016,10.0
1328673,3ccb8208d2e199b24d39d2dc626d0172,09-01-2016,212.94
1328680,9c38bf56e1944ae293b70831ceb68404,09-01-2016,75.0
1328682,0111dcddc8e0dd62954572a385e31d2b,09-01-2016,25.0
1328688,c68f192e78f7a8e64a450ea4fd6f3ac0,09-01-2016,25.0
1328690,da271e0fcc4aeeb2b26c8b866fb97ecd,09-01-2016,10.0
1328719,385206c26dbbd979d3f16060dd65f730,09-01-2016,25.0
1328763,6800b046aa5c49d59c5e54c8a7ef9752,09-01-2016,40.0
1328769,5dc4299ee9c6e69f6b1d1ce71de1d5c7,09-01-2016,132.0
1328805,7c84fc92145c956f4cc688851d721d92,09-01-2016,10.0
1328824,a65ca1fa92ac06aac6f7a3af35897757,09-01-2016,99.0
1328853,a5fbff16c3399c9aad4ce373ee9601a2,09-01-2016,136.22
1328881,362e8f7ea02a9b3f768e2bc64f7fbf28,09-01-2016,65.0
1328912,ce615f06c7fcb030bd71aac2fb106827,09-01-2016,15.0
1328919,755fd0ae9abe4f249515a83450ffc39d,09-01-2016,15.0
1328946,f04a27fd205620afa1e907a86eb7af5a,09-01-2016,25.0
1329039,bd08f4a82bcdb7d3787407c56e7be2c4,09-01-2016,20.0
1329048,8baf8956ea29576378b66dd87618219f,09-01-2016,99.0
1329083,596d322ef0c6421d5cb441d6966e5e15,09-01-2016,50.0
1329113,7412bf93fadc27e67326a18345d39411,09-01-2016,50.0
1329119,eeaacd38cd56274237199f864160c70f,09-01-2016,25.0
1329142,45c41fa133affbe31835e529000ceea1,09-01-2016,100.0
1329180,b1508dfa0bf54ff793305499c13986d7,09-01-2016,25.0
1329186,af82441fb200d2e586ef68d213daaeed,09-01-2016,25.0
1329191,d554c768f095fd9afaf4f28179286d77,09-01-2016,50.0
1329192,e9b8182c8fad9ecd6850f7070f2b28aa,09-01-2016,40.0
1329259,e364d8ab861c76ea301bc24bf9e76184,09-01-2016,55.0
1329309,dd0a423b764e6ff4eb6085f5e0710599,09-01-2016,25.0
1329322,cc9c19633236ed8e7ed9b9e0fe76cfb5,09-01-2016,100.0
1329327,e99ec3957d73157d336b428d81ab3ffe,09-01-2016,10.0
1329338,be103ffb7e974d19bdceceedb1790fba,09-01-2016,50.0
1329355,35f56df255d8ba4ebf3ffbed748d3e25,09-01-2016,344.9
1329358,e1e54c164324812078fb2843e5a02941,09-01-2016,75.0
1329376,8d1c2236d89b95acf4a096a155079e5e,09-01-2016,50.0
1329377,ced805714d28938812a64d74d6412729,09-01-2016,18.0
1329400,ea99e9f66fcf95d34e0d1dc43a55d9e4,09-01-2016,150.0
1329402,bc80b0e3ce8567b971ae869de20a5a47,09-01-2016,20.0
1329426,2fb82563b021fc17402f71bc17b10d73,09-01-2016,10.0
1329499,6bae9d57ded3b6af1308b1eacb6b9a90,09-01-2016,112.95
1329507,e369839254836726686ed961ddcfbdee,09-01-2016,21.0
1329529,de25c7456f875e3f907a03c4111ce239,09-01-2016,50.0
1329530,b656d5ee4376147e3448f1abb4aabf2d,09-01-2016,170.07
1329675,9ab01b385f7ff2f5f044bad8bd15fb74,09-01-2016,20.0
1329678,a4bf035a55141c9ffe9997351ba1c8c3,09-01-2016,50.0
1329682,4768d983de005282b930778b15e582b2,09-01-2016,50.0
1329692,0902336258c05164b5f67850f8b939d7,09-01-2016,196.86
1329698,040259596be66c3870f21222986d66dd,09-01-2016,60.0
1329734,8777d8cbd2fc4f4809b07ab9faf77fb7,09-01-2016,331.42
1329745,401d66fda678ecb27686c4dd65dc003f,09-01-2016,25.0
1329760,be920780d30726462a72779607f212f0,09-01-2016,25.0
1329769,0b1c72a1552333a3ef8eea5473411d14,09-01-2016,115.0
1329774,51542e07d01ba3592cbe44b2c4f19cad,09-01-2016,25.0
1329816,6d767d8f87ea5d7a0fbcae84a31910e8,09-01-2016,25.0
1329837,a1a032b18a5757f1fd734c3f727fa351,09-01-2016,339.98
1329841,25a5c64799f7269f462b050fb81c6436,09-01-2016,50.0
1329852,c30ee50a32c262e35e02a13019333e53,09-01-2016,200.0
1329858,016fcf65a730c05637f8841f9beb7c79,09-01-2016,610.0
1329908,5ceffe3cf4cda658e811ae9346ad97a9,09-01-2016,25.0
1329916,74bc90967c33c214ccef4b5a73510050,09-01-2016,25.0
1329940,f3211b3167d9af9481ccbf4feaa82237,09-01-2016,25.0
1329942,f759f228d13a0be01e7521c4eccd78ba,09-01-2016,2082.01
1329944,89fcc75f5e56ad9412a1e6805693d8b9,09-01-2016,10.0
1329969,4fd17971eab21b5c5592605cd137c3bc,09-01-2016,100.0
1330007,68ba64d70814bdae367c58d0b1301627,09-01-2016,99.0
1330016,4865b8a3519f43b45f3e2808d5672e60,09-01-2016,99.0
1330046,0fb7330a00481b5f621413829c3fa1a3,09-01-2016,25.0
1330057,937353d7b273b3785a5e1511adc45718,09-01-2016,10.0
1330091,82857059b9850af27b0c6ae1c7f3a64d,09-01-2016,25.0
1330121,69cec720cef37c18ba5e715af2ac4ae0,09-01-2016,136.35
1330132,ed1d800d690a566f622fd115e37baad9,09-01-2016,253.84
1330154,8c2718a7b1ded320ef89c5b05e4143b1,09-01-2016,50.0
1330165,b9c9f3c5bd16f1fd9fdcf9aa3ed51947,09-01-2016,25.0
1330169,e52320191bac15cf6101b070dace607c,09-01-2016,120.0
1330212,ae7d06740be2565c2dabbd75b348f39e,09-01-2016,25.0
1330241,1772123157fffd1318f7344c14cd9637,09-01-2016,25.0
1330272,08b56213c221f1483bba435adaa99553,09-01-2016,50.0
1330287,59772edece0b07a4666a8e7b1e9e93be,09-01-2016,10.0
1330296,de6ccff1f7bfddb4d2b431cbd262f946,09-01-2016,25.0
1330328,d68baccc92a0ec025428f34824d7bbfc,09-01-2016,25.0
1330331,28aa777bccbb9ce26725c673f247a96a,09-01-2016,50.0
1330345,a9981d9764c14eb6d64961da400d7d12,09-01-2016,50.0
1330363,d7dfb128dfef9558b84c4cf6626c7169,09-01-2016,50.0
1330391,cf343d8010e1b76780cb86502adecbd2,09-01-2016,25.0
1330395,ac3a1ab37c1633dcf0f827387f56b68b,09-01-2016,10.0
1330402,8b4fc598b29e2fd940f897cf1da8eb4c,09-01-2016,50.0
1330442,ff59b057f53bc81dfed78a871e746071,09-01-2016,150.0
1330460,684bca47dc24c7f7f64e8f63fe2103dd,09-01-2016,100.0
1330479,56e5203158811c57ea94443c481d4bc5,09-01-2016,50.0
1330524,7252c280401efac3f9a40a5a90ee82dd,09-01-2016,25.0
1330535,699c5c8730b07b52f9614cf500e69604,09-01-2016,40.0
1330539,95035e3a041b6b2b38f81c9d71a1f3c0,09-01-2016,25.0
1330546,057efc61e34f80afd32641fe08accec7,09-01-2016,150.0
1330549,75636b2ae06729c44c32deaaee3928d2,09-01-2016,10.0
1330595,f0697888eca68a4cceb6ef295e182683,09-01-2016,150.0
1330610,109ff9fdcdc4eb08080b6ad310426583,09-01-2016,99.0
1330636,0ce6f3a3465fda05cd31f1d54c45bead,09-01-2016,30.0
1330679,532ee5f8428247fe2d6cfcb9abe85539,09-01-2016,50.0
1330683,55be1152f88725ba4e65f55e81a23fdb,09-01-2016,20.0
1330711,2db8c7e8102f65e735f29d9fe54b362a,09-01-2016,29.13
1330717,93180e6e3ab95c2029170ade6d4d7654,09-01-2016,50.0
1330724,aa6f6c8058e0825f348aa75034626ee0,09-01-2016,25.0
1330741,d974cf05b6d2b42de9ecc2499b07fcc4,09-01-2016,47.75
1330783,9fccf32c2012460b1dd51ca010de09a1,09-01-2016,75.0
1330794,fd5e848f682a3867bee2a1a1a1993e6f,09-01-2016,50.0
1330818,45bef47868a4502b4b1dd39302df001e,09-01-2016,30.0
1330822,c0d735a3c5c71252e9e54bfb7a6a0bbc,09-01-2016,50.0
1330829,55b8ae12cab20aa3d66801c7494c2e34,09-01-2016,200.0
1330831,0f49ac741d98608af177b909c1e0e349,09-01-2016,25.0
1330873,64c64fb7205f4d07c1bf1af7d9c73d5e,09-01-2016,25.0
1330886,d6a8b965803921445e7f70c1c69f0a34,09-01-2016,270.26
1330907,d05bc1ade02ac89d59e55aa490db4ead,09-01-2016,234.35
1330943,1219b8b436339de1d2b3bfd9bb8bb732,09-01-2016,50.0
1330962,19b987424af436e3427c0469891579df,09-01-2016,50.0
1330976,8339e13a0192b3c5b79900c931ae614c,09-01-2016,362.62
1330977,8f4101a17d4d42ed141cb45b1666cfab,09-01-2016,50.0
1330982,345f0aa51b9c2b9d4800e8a2e5eb0cd5,09-01-2016,30.0
1330987,03a3ad8ebb0e1e91e0b81704d9e4487a,09-01-2016,131.87
1331004,abf302fff6fbb40be864ed2bcc627a2f,09-01-2016,25.0
1331005,e34480e0fd4f858ee4d2db58597aa0e3,09-01-2016,50.0
1331007,9f5ae1944c6b364eed2999698b9c4d1b,09-01-2016,25.0
1331014,9bef76d81fefa17f1977ea779543dfad,09-01-2016,25.0
1331015,489d15721ef67d812352072146b6cd52,09-01-2016,25.0
1331058,6cf24949de00ad68440561976c05f3bd,09-01-2016,25.0
1331067,bf620458667e8bcf31d4c3734db3b5d3,09-01-2016,99.0
1331077,12111b24f343c8219b6fd2cf5d5ff786,09-01-2016,50.0
1331117,fb057f8ed334347cfa01b6162b55af54,09-01-2016,70.0
1331160,f17e351299d3c7d7992f0682753af335,09-01-2016,25.0
1331184,e5c2e418c9bbe7389aa7a95a74560e1b,09-01-2016,50.0
1331204,a43e46fb54e3ca218c5b63fb6156e5fa,09-01-2016,155.55
1331232,25ce511fcca49f891a3bfa5a06456171,09-01-2016,100.0
1331235,d9f9274550482d66ea708c76b1f525cc,09-01-2016,198.0
1331257,a28a0370f697ce92ef097760d63cfac1,09-01-2016,140.0
1331264,9206c97adfab88f94b90e36c833c646f,09-01-2016,25.0
1331283,c1ce57f116522a5173cc1858b768a267,09-01-2016,20.0
1331302,6d10d68033429ce03381e545ddeefc62,09-01-2016,30.0
1331312,d93424f638a7ba2eb44059698b5c25c0,09-01-2016,99.0
1331341,c5b3f6f98ec132b06c1eed27766ff98a,09-01-2016,75.0
1331347,54385db06c5ca1b699f7e8c50845f984,09-01-2016,10.0
1331382,7eb1861ddfc4a02cb000c0a1cec10c11,09-01-2016,20.0
1331390,f80a46ee3a6b18fd856c887f0ae3454c,09-01-2016,10.0
1331392,fb7bdc1466289d2cdc9f017b6713580f,09-01-2016,30.0
1331393,3fa3debef226a1f690acd1412f73ad01,09-01-2016,25.0
1331425,90e3d457342f2fd1f8fb3708b6b2acc1,09-01-2016,544.0
1331433,0f23b866d4968b8f6f3ba230f3ca87b6,09-01-2016,50.0
1331436,64ae5a196d830e851ec43f003bdb735b,09-01-2016,472.57
1331479,3342ca9e6cce55a43f70caa4f1a27e36,09-01-2016,25.0
1331488,53a82b13ee46ad0c2cc05948947775c9,09-01-2016,100.0
1331495,f44fd45f4230af6a79f30450560f896c,09-01-2016,5.0
1331589,a9ce7bc43a56bf882d801a090bfbf26c,09-01-2016,100.0
1331614,abaf3ebf0708e9e896d762e9a619a3a4,09-01-2016,50.0
1331679,33a47b6e0a620138be0e12cd370bb0fb,09-01-2016,50.0
1331688,1aa9ed6ac8d6216ce8a3af1ace45874c,09-01-2016,152.22
1331690,1d753f1e6ddd2974c6510868ec524449,09-01-2016,39.31
1331696,6567208a19ecba7549b91b247e44fb2a,09-01-2016,20.0
1331739,073b13cabc929a103ee422aefbbb779d,09-01-2016,50.0
1331809,abd5cbaa5c8448117dee361caa64f15a,09-01-2016,20.0
1331819,8b04be69b25b65716adaa43537d272f3,09-01-2016,25.0
1331825,4637826b16eca8f17f26d6a1dfa59270,09-01-2016,215.09
1331831,5c82c1b13ca3cc17cba4fbdb895ee14d,09-01-2016,86.0
1331832,3f700f13c3bfc67986c8af7e3f89cc32,09-01-2016,50.0
1331835,7a213f84d0b27b769723d34ac994e68a,09-01-2016,14.18
1331839,1fc40ac68e975607bab9477594015f2b,09-01-2016,50.0
1331864,c5521104bcf9b36d31d353d60258219a,09-01-2016,25.0
1331866,69f46f29bb4485af18a0e37f39c53676,09-01-2016,50.0
1331878,22c4118600c0d5de1dd6f28d1e6d4f4b,09-01-2016,174.0
1331939,7a2b6aa530891b05cd965292880bebe7,09-01-2016,25.0
1331963,63a1a9b52c165b61ba1549a03713a354,09-01-2016,25.0
1331973,7069e8a0220fbe8e6391941f58d32a47,09-01-2016,25.0
1331974,c5de8dd2e1d1ea065ef82401d40faa34,09-01-2016,10.0
1331976,543042376a873c8b22ec348302a6ff71,09-01-2016,50.0
1331988,a445e5423e01e9be9e785d4a3d24071d,09-01-2016,25.0
1331992,3e3855d537050a6d66a66727fa40a696,09-01-2016,25.0
1332000,31be2aa7766835b0b13b56b7868b806c,09-01-2016,25.0
1332016,c7e94b3efd1035b36c82f920025570a0,09-01-2016,25.0
1332026,20cc6b40e20c22b33e03cbec8ca42850,09-01-2016,25.0
1332029,1c1127d522c48b508fc5f85f0f8eecf3,09-01-2016,50.0
1332050,1fa8788391bb5defcf2e04573b523872,09-01-2016,50.0
1332053,83ef128df0eceebd88d9eacd5c6e0e5b,09-01-2016,100.0
1332058,84532208891d53a924e570ceb17927b9,09-01-2016,100.0
1332077,625fb08c186ee90c12f56c06b17d3b55,09-01-2016,50.0
1332089,6b04185df641c6756648684a48a965e3,09-01-2016,8.0
1332100,e2b9df25b40cb556c2735ae2509f5836,09-01-2016,50.0
1332125,707202ecbd591959fcff9001ab372ad8,09-01-2016,20.0
1332137,d03ed9c2e65211cf23de6fd0b54804f7,09-01-2016,50.0
1332169,09008e3e257b433be85ae790ba626076,09-01-2016,25.0
1332192,f625610b4bc04926bfde14132bd6bf5a,09-01-2016,50.0
1332195,79aa97fd389873cd752bfa6b0c01a09a,09-01-2016,37.53
1332214,d5e53ff5b4bb92ed16a2d6378467d4c9,09-01-2016,25.0
1332248,293b19e0c07bbab0b6a4624280e0296b,09-01-2016,220.0
1332251,f1b001547c3f363a89573a4c65fa94a8,09-01-2016,598.0
1332281,68d74aa8e2a80b184d2e24ef90aa213d,09-01-2016,25.0
1332304,3817bfc2b3f096219bc33c8ef1498e32,09-01-2016,25.0
1332312,7fd3bf29dd082b0fd6a21eb044e93725,09-01-2016,50.0
1332322,c77480e4ffb6d1baf69d604582c01564,09-01-2016,20.0
1332326,98de0bec91c2e578c48c0e6fb58e1cd2,09-01-2016,239.41
1332352,8f4021a28acb13eaa9a3badf39f60ab2,09-01-2016,25.0
1332363,7229efd8a7e4039eb2a5739a6cae5cbd,09-01-2016,50.0
1332401,f07961b82e0f9a3f3eb610dc73198283,09-01-2016,25.0
1332428,183713ffa85c11861c16fb3efbc761cb,09-01-2016,25.0
1332447,b5acf8c13b0cfab8fcc4d3cb3b4829d7,09-01-2016,50.0
1332461,5179e129de08210ca12b5cdeb3fb1a94,09-01-2016,100.0
1332466,d3162ce3406addb3675055e5e38cc3e6,09-01-2016,75.0
1332471,902ee1014f00fed93116e3eb9329a4a4,09-01-2016,10.0
1332478,edae130b4c60c8f85aebdaa8994c8794,09-01-2016,50.0
1332527,3e3bd81a89ce8a98635d72fe10e19c88,09-01-2016,20.0
1332536,a6ac88e59ea4d435f2d0235c37ad9775,09-01-2016,50.0
1332538,a3c4a7f2ec907b2cc482904bc620112a,09-01-2016,20.0
1332548,18b891a41aedbc429bb9774b17b2c7b0,09-01-2016,50.0
1332608,986cf75e7fa85ea3ed980f46dbf2a756,09-01-2016,50.0
1332619,db92c53aef8968cbe9433b9a2e640593,09-01-2016,50.0
1332645,8bbb30605facc5cea6532b72ea9bfefd,09-01-2016,50.0
1332701,b081ee49fdc6b1319bb11f7cd422c572,09-01-2016,50.0
1332706,47c5b525561263d4e60120e21a05653d,09-01-2016,25.0
1332708,8565e28ae00fcf149b837ebd706e0179,09-01-2016,223.98
1332725,704a401fdeb52c718df0e93930f61255,09-01-2016,15.0
1332752,453c06a2fcf01e2feb737ea9e7a61ac9,09-01-2016,25.0
1332770,fc5d880ff1d77e3457dd9053835ab6cd,09-01-2016,25.0
1332810,dc25cc0d4412747eeb9ad64215864535,09-01-2016,135.44
1332863,cb4df76b4c9f2444bdd0aa867c9f4522,09-01-2016,301.73
1332886,2feb2849d8282e668e81327471150e88,09-01-2016,25.0
1332916,7dbc2061b178fa5e80df6cbd2485b2ce,09-01-2016,1845.89
1332919,0774b1de5376c33872ccaff47d62e59f,09-01-2016,25.0
1332925,d3987a2934a3198848113141b52649b7,09-01-2016,50.0
1332940,d32a6a45b3472174c9ff76206059de19,09-01-2016,50.0
1332984,66a7dea43fe82d0f446e205879984037,09-01-2016,11.27
1333003,13e3852915f5504b9be848b0cb0bd4ff,09-01-2016,10.0
1333004,60a5de5d1ababbdf1c0c39940706e71e,09-01-2016,50.0
1333006,db1f7c58bb1b63d836ef353cbb16326f,09-01-2016,25.0
1333024,afa368216c93bbb4a68c59466c5bc9df,09-01-2016,25.0
1333052,ee7ddb113d793e71aa5cfd0f872973c1,09-01-2016,121.5
1333075,b257df5725928d897c21e8f11fa48127,09-01-2016,25.0
1333081,8794eb154c692076091052ec6904f7eb,09-01-2016,25.0
1333088,2072db5c14862e539a76140ad7034b0e,09-01-2016,15.0
1333105,39cb030242d736a18d23c07d45055667,09-01-2016,25.0
1333116,2d15eef2e4a313647a86c1cdbc85fd91,09-01-2016,25.0
1333187,73089e925ed3e4e5cbb7d54d35a232d6,09-01-2016,338.87
1333209,a6544b6d27748143aa5a83042fef28e2,09-01-2016,25.0
1333213,f46516269383e12a35a9a5d7b9106f8f,09-01-2016,50.0
1333217,a1f93c1feedb06bb809f621a433e9061,09-01-2016,100.0
1333225,0321240603e7aa3e577173eb6b36f091,09-01-2016,50.0
1333229,195900793d4d87f930ca8302086e7eea,09-01-2016,50.0
1333231,3a5737a7ac6030f69c8a27a5421a4601,09-01-2016,50.0
1333250,29edd18b1f43c62531c6301f8e6e93f2,09-01-2016,325.66
1333252,d0ce96f54efa0373c112cab4943055e1,09-01-2016,25.0
1333283,1e2cc53002261d75315f7b5df625605b,09-01-2016,10.0
1333293,a1b0d58e2c94b3f933a7d74ad45120ca,09-01-2016,523.95
1333389,1a35cb052fc2ae304bf15a0f7e66be9c,09-01-2016,25.0
1333406,a1250d9f30152822cf1b4886e9bcc2c8,09-01-2016,99.0
1333451,3d56f9608e0124643a240b22fb9654a8,09-01-2016,80.0
1333470,530efd26235f0654f54d7b8d77ef4e98,09-01-2016,25.0
1333499,0527787c0b588e871aa6271b6163d87d,09-01-2016,100.0
1333512,94be419bd1973b18bad7c887a40ec539,09-01-2016,100.0
1333520,d10867d19f1ea18c952fdfffa6f07389,09-01-2016,25.0
1333521,08469aa9a68906abe01ebac6bc29d7a6,09-01-2016,75.0
1333524,a8fb6584835c34288416486c70c464cd,09-01-2016,140.17
1333559,aca74cc69bcddea4560bff02e82b5551,09-01-2016,35.0
1333569,e76e17c6a57cd831f11305cb1234d3c6,09-01-2016,100.0
1333579,3d48d696c2ec8a91e38763d509f2e8cd,09-01-2016,200.0
1333593,826dc8e141407b9accec4be2100c9471,09-01-2016,25.0
1333603,cfddee2dc3851102e1e4fee2bb2efbea,09-01-2016,15.0
1333604,9cb393690d73b4d5cba21362cf43b801,09-01-2016,25.0
1333627,3fd3923669e2d88e6abeb59d8459e979,09-01-2016,100.0
1333628,98f40648e7c5dba824bfec878f33dc72,09-01-2016,25.0
1333684,34d4c959c5dc8c8bfb373769d3a544fb,09-01-2016,50.0
1333687,e38752fc1d7df9a75eb24b035f8e9bf5,09-01-2016,43.0
1333699,3e81d34f875099fd8ddae05154a87bfe,09-01-2016,50.0
1333743,0214819727ed729f4a6bee0c455f8e2e,09-01-2016,25.0
1333749,d9a59061b61ac3958f7381c8a36ca2a7,09-01-2016,20.0
1333822,8422b13e104c169075559bb25e10ccfa,09-01-2016,25.0
1333850,36a21d98a6bdc69da1e88eddebb8ded1,09-01-2016,50.0
1333889,83430f574c571217181ae42060266a49,09-01-2016,36.0
1333908,b3e32aa96e07995ac80b946072655e49,09-01-2016,50.0
1333959,c99fb89d6b8394d6a23ad8b6b1eeae32,09-01-2016,100.0
1333969,32bc4cb83fe80467922bc0b47fd43460,09-01-2016,25.0
1333997,163a92fb86a683bd502abf985e35dd86,09-01-2016,99.0
1334052,c0e274efb5efaa004fc7223163ccc555,09-01-2016,25.0
1334057,70c74d1cb55603fa4b50eb7776a86766,09-01-2016,105.99
1334068,2cf4bb31498120aad47c624bd1892d42,09-01-2016,50.0
1334087,6922860bc89feb697dcab2fc4f70c0bc,09-01-2016,969.0
1334093,405b6b4474c5c8401090af1b67de0321,09-01-2016,25.0
